Percentual de nascidos vivos de residentes do sexo feminino que fizeram mais de 6 consultas de pré-natal - Municípios da UF: Amazonas;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Coari;8,0;6,5;8,9;18,7;19,6;20,4;19,4;22,1;19,6;24,2;20,2;25,8;20,9;25,3;36,6;38,8;42,3;40,9;43,4;49,5
Codajás;6,3;3,0;2,5;1,5;3,5;3,0;13,4;22,8;22,0;19,3;22,7;28,4;33,6;28,3;39,2;44,0;49,5;48,7;58,7;55,8
Eirunepé;1,7;1,9;13,1;12,8;14,9;8,1;9,6;13,1;22,4;21,0;32,3;36,0;33,9;36,5;37,2;44,4;42,6;45,2;56,3;59,8
Envira;3,2;3,1;8,3;6,3;7,3;7,7;8,4;21,1;23,4;9,8;13,8;34,7;45,5;35,5;34,2;56,3;53,9;64,2;56,1;55,8
Fonte Boa;9,3;5,5;11,0;19,0;15,2;26,0;31,5;39,4;39,1;27,1;28,0;32,1;26,0;29,7;38,6;41,8;39,4;40,6;35,7;45,4
Guajará;4,4;5,5;6,4;7,8;9,6;21,3;24,0;32,7;21,9;15,9;24,5;32,5;38,6;37,4;42,7;40,7;45,8;50,9;43,3;53,0
Humaitá;1,2;3,9;12,8;21,2;21,9;20,8;34,4;24,7;31,3;44,9;48,7;57,2;55,0;55,8;54,7;57,8;60,9;69,3;68,0;69,0
Ipixuna;3,5;8,7;11,1;29,2;22,0;10,2;5,2;5,8;20,9;12,8;52,1;15,5;15,9;9,8;15,5;25,6;23,4;17,1;25,7;35,4
Iranduba;14,2;13,6;12,8;16,3;21,9;18,7;16,8;17,0;17,3;26,5;43,2;34,4;33,4;30,0;35,2;39,3;40,8;49,7;45,8;50,3
Itacoatiara;1,6;1,6;11,3;7,9;11,8;20,7;35,7;49,7;43,7;41,5;38,9;39,7;40,6;40,4;46,9;53,2;55,5;51,3;52,6;56,0
Itamarati;**;6,9;8,8;11,6;14,9;25,1;25,3;22,2;26,7;58,5;54,1;26,9;40,1;41,5;53,5;64,8;57,0;59,2;70,3;82,6
Itapiranga;28,5;27,6;16,3;21,4;26,1;26,7;24,3;35,5;34,5;30,1;52,1;54,8;54,3;51,1;53,2;48,6;49,2;47,3;65,5;70,5
Japurá;0,0;**;9,2;6,1;12,5;11,2;8,5;9,3;5,6;7,6;9,4;24,2;38,0;29,2;45,9;42,0;38,7;44,7;31,1;41,3
Juruá;0,0;0,0;**;**;**;3,1;2,4;**;9,0;**;20,8;23,4;26,3;23,3;51,3;48,4;39,4;51,8;42,2;45,1
Jutaí;82,5;68,3;61,8;46,3;19,0;6,9;24,4;8,4;18,0;6,3;19,0;19,4;18,3;18,3;20,8;22,3;23,3;27,0;28,4;33,9
Lábrea;**;0,0;0,0;0,0;0,0;0,0;0,8;2,8;5,7;16,3;17,5;40,8;40,5;37,9;47,3;44,3;51,2;55,3;59,1;59,9
Manacapuru;7,3;4,9;3,9;5,8;9,0;19,7;22,0;27,0;31,2;28,7;32,3;37,1;34,9;40,6;41,4;43,1;41,1;41,2;40,6;40,9
Manaquiri;5,3;10,2;29,2;18,3;19,6;22,7;13,0;16,2;38,5;33,7;42,2;47,1;42,0;48,2;51,9;54,3;46,2;46,3;57,4;57,6
Manaus;23,3;30,6;30,9;30,1;35,5;36,4;36,8;39,8;37,4;36,4;35,5;37,6;32,7;35,1;41,6;46,6;48,8;49,3;48,8;51,0
Manicoré;3,6;5,5;10,7;9,7;9,7;10,5;10,3;13,6;14,1;18,2;19,9;28,8;35,6;34,0;37,7;40,9;47,6;48,2;47,1;47,8
Maraã;10,3;4,9;5,6;**;**;13,6;12,7;15,5;23,7;27,9;25,9;27,9;29,4;36,1;43,9;44,3;36,6;37,6;43,5;43,8
Maués;3,2;1,2;6,2;11,5;15,7;17,4;22,3;23,8;27,5;22,3;29,4;35,7;40,7;33,4;40,7;41,4;38,1;40,4;40,0;39,4
Nhamundá;4,5;7,7;12,7;5,8;7,5;11,3;4,8;4,6;5,3;6,5;19,5;24,2;32,8;37,9;40,1;37,6;36,7;37,2;46,2;56,6
Nova Olinda do Norte;36,5;40,8;16,3;7,6;8,5;25,7;12,0;11,3;19,7;7,4;26,0;21,9;25,2;30,4;31,0;31,0;30,0;32,6;32,7;39,6
Novo Airão;40,0;33,8;37,1;26,4;21,6;28,8;18,8;14,5;27,6;34,2;17,9;26,4;15,6;34,1;24,8;31,3;43,6;38,7;34,3;40,6
Novo Aripuanã;2,3;5,1;3,3;3,3;5,9;2,4;9,9;9,5;9,0;14,9;11,4;20,4;22,1;21,4;25,6;45,7;42,2;41,9;75,7;88,0
Parintins;12,3;7,3;10,2;6,9;6,4;10,1;14,8;18,3;21,5;20,9;24,7;30,9;32,5;32,5;34,2;30,0;27,8;38,4;41,8;48,4
Pauini;**;0,0;**;11,3;26,7;21,6;7,0;10,2;13,9;4,9;8,3;33,9;46,1;46,6;51,4;54,3;60,1;48,5;45,9;38,5
Presidente Figueiredo;22,1;14,4;15,4;35,1;32,9;37,6;50,3;46,2;50,1;48,9;49,7;41,4;32,9;37,9;51,1;54,3;52,7;57,0;57,3;52,0
Rio Preto da Eva;36,0;30,5;10,3;22,9;38,8;27,8;33,4;36,4;27,4;30,3;31,7;35,8;23,0;33,4;52,4;48,1;49,2;55,5;61,7;58,4
Santa Isabel do Rio Negro;11,8;5,5;6,8;7,8;4,5;10,0;18,0;19,7;37,3;10,7;17,7;17,9;12,5;16,1;17,8;20,6;19,7;24,3;27,4;28,9
Santo Antônio do Içá;29,1;33,4;21,7;6,4;7,7;15,1;9,6;41,8;42,0;46,6;51,2;79,4;95,7;93,9;62,0;65,7;60,6;64,6;63,4;68,4
São Gabriel da Cachoeira;17,0;6,5;12,8;14,4;14,4;12,4;15,1;14,7;14,2;12,7;13,1;18,8;16,1;16,8;19,9;19,2;21,4;20,0;18,3;32,2
São Paulo de Olivença;**;**;**;3,5;1,2;**;**;1,7;1,5;0,6;**;17,0;21,3;24,9;53,1;53,7;47,3;42,8;44,3;46,7
São Sebastião do Uatumã;11,3;11,6;20,6;51,3;67,9;65,6;59,9;48,1;47,4;55,1;60,9;60,7;44,9;45,6;64,4;66,1;67,4;52,4;50,5;53,5
Silves;2,8;**;28,2;30,0;18,8;22,1;24,3;25,0;24,6;37,3;38,0;44,7;29,8;43,8;46,7;46,5;52,9;54,1;51,3;57,2
Tabatinga;31,6;31,8;34,9;28,7;23,0;18,6;20,2;23,3;24,4;29,5;27,4;25,9;24,6;31,7;33,1;35,2;36,8;42,7;45,1;46,7
Tapauá;13,6;28,5;17,7;18,5;24,9;27,7;30,9;34,0;31,0;32,5;28,5;39,2;39,9;38,0;38,9;46,9;39,6;46,9;59,1;59,5
Tefé;4,0;3,1;1,9;3,0;3,8;3,5;6,1;10,6;16,9;22,6;24,4;33,4;33,9;35,8;40,2;40,3;37,2;36,8;36,9;43,5
Tonantins;20,3;10,8;13,9;25,5;10,7;7,8;25,5;29,9;33,9;17,4;42,1;34,4;41,7;35,7;43,4;44,5;46,3;47,2;43,0;53,1
Uarini;**;**;4,9;7,8;8,9;12,8;13,2;21,2;29,4;17,8;16,7;29,8;33,3;28,0;38,7;45,4;48,9;45,3;33,2;46,7
Urucará;48,8;42,2;56,9;57,1;45,4;43,4;54,6;62,5;66,2;45,1;48,4;40,3;48,0;59,9;58,8;65,8;64,2;65,2;64,4;61,0
Urucurituba;17,3;10,9;6,0;5,4;12,7;13,4;30,5;13,7;11,5;19,3;23,7;29,8;30,2;20,6;33,4;40,4;35,1;45,4;54,0;56,7
Amazonas;18,3;21,0;22,2;22,6;25,2;26,6;28,1;31,0;30,8;30,6;31,9;35,4;33,1;35,3;40,8;44,8;45,7;46,9;47,2;50,1
Norte;24,8;26,1;26,1;28,0;28,3;28,7;29,8;31,1;31,0;33,3;36,6;39,6;40,1;41,6;44,7;47,2;48,5;49,9;50,7;53,5
Brasil;43,7;45,5;47,8;49,9;52,0;52,8;54,5;55,8;57,0;57,9;60,6;61,3;61,7;62,4;64,6;66,5;67,7;69,3;70,8;72,4
** - Para evitar a interpretação inadequada de taxas instáveis, foram suprimidos valores baseados em baixa frequência de casos (maior que 0 e menor que 5).;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
PROADESS - Projeto de Avaliação do Desempenho do Sistema de Saúde;;;;;;;;;;;;;;;;;;;;
URL: https://www.proadess.icict.fiocruz.br/;;;;;;;;;;;;;;;;;;;;
